Date,Branch,Product,Quantity,UnitPrice,Total
2025-09-30,South,Local Granola,3,411.59,1234.77
2025-05-18,West,Fresh Noodles,1,116.91,116.91
2024-12-28,South,Healthy Cashews,9,420.14,3781.26
2025-04-28,Central,Gluten-Free Coffee,7,408.86,2862.02
2025-03-18,North,Premium Yogurt,2,93.02,186.04
2024-11-10,North,Roasted Candy,7,487.85,3414.95
2025-05-22,North,Flavored Popcorn,10,468.64,4686.4
2025-01-14,North,Classic Paprika,7,196.35,1374.45
2025-03-25,North,Classic Ice Cream,3,227.34,682.02
2024-11-16,West,Premium Cereal Bar,3,53.48,160.44
2025-04-06,Central,Premium Cumin,1,372.03,372.03
2025-02-12,North,Classic Apples,3,175.92,527.76
2025-01-01,Central,Imported Crackers,2,54.9,109.8
2025-04-23,South,Low-Fat Crackers,7,57.21,400.47
2025-06-04,East,Natural Butter,8,436.03,3488.24
2025-07-07,Central,Natural Paprika,7,163.89,1147.23
2025-08-12,Central,Roasted Dates,1,63.23,63.23
2025-06-04,South,Flavored Almonds,4,146.06,584.24
2024-11-09,Central,Organic Popcorn,7,497.93,3485.51
2025-06-30,North,Natural Almonds,6,241.29,1447.74
2025-05-01,West,Whole Grain Apples,2,224.51,449.02
2025-02-04,East,Low-Fat Corn,9,237.06,2133.54
2024-11-11,West,Natural Vanilla Extract,10,318.51,3185.1
2025-01-29,Central,Natural Juice,9,195.57,1760.13
2024-10-11,Central,Healthy Coconut Water,8,389.06,3112.48
2025-05-06,Central,Local Canned Tuna,7,100.93,706.51
2025-01-09,Central,Whole Grain Yogurt,4,184.67,738.68
2024-12-13,North,Organic Dates,7,110.36,772.52
2025-09-26,North,Roasted Water,3,60.85,182.55
2025-07-29,South,Healthy Coffee,10,184.21,1842.1
2025-01-15,South,Extra Virgin Dried Mango,2,425.83,851.66
2025-03-24,West,Organic Rice Cakes,6,397.29,2383.74
2025-08-09,East,Healthy Honey,5,359.88,1799.4
2024-11-18,West,Classic Cumin,2,452.22,904.44
2024-10-30,South,Roasted Ice Cream,3,191.94,575.82
2025-07-08,North,Gluten-Free Butter,8,189.88,1519.04
2025-05-03,South,Local Vanilla Extract,5,372.31,1861.55
2025-06-14,West,Natural Ice Cream,9,112.85,1015.65
2025-01-27,South,Local Honey,3,192.44,577.32
2025-05-30,West,Natural Coffee,9,354.74,3192.66
2024-12-28,South,Light Wheat Flour,3,262.74,788.22
2024-10-29,West,Fresh Chocolate,6,117.66,705.96
2025-08-11,East,Imported Chocolate,4,328.03,1312.12
2025-03-05,Central,Imported Energy Drink,7,104.86,734.02
2025-02-14,West,Imported Cooking Oil,9,291.11,2619.99
2025-08-26,North,Flavored Cereal,2,103.59,207.18
2025-01-11,West,Local Cheese,1,51.85,51.85
2025-05-22,East,Local Cereal,10,401.85,4018.5
2025-10-02,North,Flavored Bread,9,314.73,2832.57
2025-09-13,East,Organic Water,1,433.11,433.11
2025-08-21,North,Local Eggs,8,481.59,3852.72
2024-11-14,Central,Flavored Chocolate,3,274.16,822.48
2025-05-08,South,Extra Virgin Juice,2,269.98,539.96
2025-01-09,Central,Classic Apples,1,169.47,169.47
2025-08-15,Central,Classic Tea,3,347.34,1042.02
2025-05-31,Central,Local Vanilla Extract,5,410.0,2050.0
2025-07-01,North,Natural Pasta,4,166.6,666.4
2025-08-18,North,Imported Crisps,4,383.47,1533.88
2024-11-08,North,Light Granola Bar,5,235.1,1175.5
2025-09-01,North,Imported Eggs,1,119.26,119.26
2025-07-26,Central,Local Cheese,9,283.63,2552.67
2025-07-12,South,Light Honey,4,280.53,1122.12
2024-11-25,West,Classic Cooking Oil,8,211.06,1688.48
2025-08-23,South,Light Corn,2,99.03,198.06
2025-10-04,West,Premium Chips,6,223.18,1339.08
2025-06-17,North,Whole Grain Turmeric,6,215.53,1293.18
2025-02-13,West,Classic Cumin,4,425.01,1700.04
2025-06-07,West,Healthy Granola Bar,1,58.47,58.47
2025-06-01,North,Classic Turmeric,7,269.6,1887.2
2025-07-16,East,Gluten-Free Dates,3,252.83,758.49
2024-11-08,North,Fresh Raisins,6,159.76,958.56
2025-03-18,North,Classic Noodles,8,63.6,508.8
2025-03-27,East,Imported Chips,10,142.98,1429.8
2025-07-17,South,Low-Fat Rice,1,356.06,356.06
2025-05-30,South,Extra Virgin Pepper,9,55.45,499.05
2024-12-21,Central,Premium Jam,6,194.29,1165.74
2025-05-01,West,Classic Energy Drink,2,158.16,316.32
2025-10-12,Central,Organic Cereal,9,439.55,3955.95
2025-05-31,East,Organic Coffee,2,148.36,296.72
2025-03-08,South,Imported Eggs,1,338.26,338.26
2024-10-31,Central,Fresh Butter,1,178.49,178.49
2025-03-26,West,Classic Candy,2,479.62,959.24
2024-12-29,West,Flavored Crackers,2,116.59,233.18
2024-10-07,Central,Roasted Apples,2,165.69,331.38
2025-03-10,South,Classic Granola,3,345.58,1036.74
2024-10-22,West,Classic Cereal Bar,3,269.45,808.35
2025-05-14,South,Classic Vanilla Extract,3,227.68,683.04
2024-12-22,Central,Local Chips,7,193.4,1353.8
2025-01-24,Central,Flavored Yogurt,9,177.25,1595.25
2025-10-11,Central,Classic Cereal Bar,5,279.2,1396.0
2024-12-28,South,Healthy Beef Jerky,8,477.3,3818.4
2024-11-05,West,Imported Beef Jerky,2,91.11,182.22
2025-05-21,West,Fresh Coffee,10,473.24,4732.4
2025-09-13,North,Whole Grain Canned Tuna,9,81.74,735.66
2025-07-05,East,Healthy Almonds,10,310.77,3107.7
2025-10-14,Central,Classic Syrup,6,168.38,1010.28
2025-07-28,North,Classic Energy Drink,8,261.11,2088.88
2024-10-25,West,Imported Cereal,8,146.52,1172.16
2025-06-07,West,Whole Grain Oats,3,91.54,274.62
2025-08-08,East,Light Cooking Oil,1,415.76,415.76
2025-06-06,South,Extra Virgin Candy,8,277.35,2218.8
2025-03-29,East,Fresh Pepper,5,128.38,641.9
2024-12-11,East,Classic Frozen Pizza,6,457.7,2746.2
2025-09-22,West,Premium Milk,4,150.21,600.84
2025-10-12,West,Whole Grain Honey,4,429.4,1717.6
2025-09-24,North,Natural Dates,8,51.24,409.92
2025-06-03,West,Flavored Canned Tuna,1,206.82,206.82
2025-02-28,South,Fresh Energy Drink,7,287.62,2013.34
2024-11-28,North,Gluten-Free Cheese,3,55.63,166.89
2025-08-07,West,Premium Noodles,8,50.65,405.2
2025-03-15,Central,Imported Cumin,4,339.86,1359.44
2024-11-26,South,Premium Tea,8,233.29,1866.32
2025-06-09,South,Healthy Paprika,9,341.81,3076.29
